,fluencer,follower,score
34226,The Fugs,Jeffrey Lewis,3.2974425414002564
34227,The Fugs,Jello Biafra,2.2662969061336526
34228,The Fugs,Pink Floyd,1.0
34229,The Fugs,Sex Pistols,1.1331484530668263
34230,The Fugs,The Residents,1.1331484530668263
34231,The Fugs,The Moldy Peaches,1.4549914146182013
34232,The Fugs,Ramones,1.1331484530668263
34233,The Fugs,The Stooges,1.0
34234,The Fugs,Can,1.0
34235,The Fugs,Patti Smith,1.1331484530668263
34236,The Fugs,Sonic Youth,1.2840254166877414
34237,The Fugs,The Godz,1.0
34238,The Fugs,Chumbawamba,1.2840254166877414
34239,The Fugs,The Velvet Underground,1.0
34240,The Fugs,New York Dolls,1.1331484530668263
34241,Bill Justis,Duane Eddy,1.0
34242,Bill Justis,Dick Dale,1.0
34243,The Chordettes,Sandie Shaw,2.568050833375483
34244,The Chordettes,The Sweet Inspirations,1.1331484530668263
34245,Bill Doggett,Edwin Starr,1.1331484530668263
34246,Bill Doggett,The Mar-Keys,1.2840254166877414
34247,Bill Doggett,Link Wray,2.2662969061336526
34248,Bill Doggett,Dr. Lonnie Smith,2.568050833375483
34249,Bill Doggett,Dick Dale,2.2662969061336526
34250,Bill Doggett,The Ventures,2.2662969061336526
34251,The Gories,The Greenhornes,1.1331484530668263
34252,The Gories,The Suicide Machines,1.1331484530668263
34253,The Gories,The Black Keys,1.2840254166877414
34254,The Gories,The White Stripes,1.1331484530668263
34255,The Godz,The Residents,1.1331484530668263
34256,The Godz,Can,1.0
34257,The Godz,Sonic Youth,1.2840254166877414
34258,The Godz,Pere Ubu,1.1331484530668263
34259,The Godz,Animal Collective,1.4549914146182013
34260,The Church,Teenage Fanclub,1.0
34261,The Church,Slowdive,1.0
34262,The Church,Ben Lee,1.1331484530668263
34263,The Church,Mazzy Star,1.0
34264,The Church,Of Montreal,1.1331484530668263
34265,The Church,The Lemonheads,1.0
34266,The Church,Black Rebel Motorcycle Club,1.1331484530668263
34267,The Church,Guster,1.1331484530668263
34268,The Clark Sisters,Kirk Franklin,1.4549914146182013
34269,The Clark Sisters,Commissioned,1.2840254166877414
34270,The Clark Sisters,Mary Mary,1.4549914146182013
34271,Bill Evans,Paul Motian,1.0
34272,Bill Evans,Steve Kuhn,1.1331484530668263
34273,Bill Evans,Bob Brookmeyer,1.0
34274,Bill Evans,Bob James,1.1331484530668263
34275,Bill Evans,Keith Jarrett,1.1331484530668263
34276,Bill Evans,Chick Corea,1.1331484530668263
34277,Bill Evans,Lyle Mays,1.4549914146182013
34278,Bill Evans,Eliane Elias,1.2840254166877414
34279,Bill Evans,Pat Metheny,1.2840254166877414
34280,Bill Evans,John Taylor,1.1331484530668263
34281,Bill Evans,John Abercrombie,1.2840254166877414
34282,Bill Evans,John McLaughlin,1.1331484530668263
34283,Bill Evans,Jean-Luc Ponty,1.0
34284,Bill Evans,Rick Wakeman,2.2662969061336526
34285,Bill Evans,Jim Brickman,3.2974425414002564
34286,Bill Evans,Oscar Peterson,1.191246216612358
34287,Bill Evans,The Sea and Cake,3.2974425414002564
34288,Bill Evans,Hampton Hawes,1.0
34289,Bill Evans,The Zombies,2.2662969061336526
34290,Bill Evans,Mulgrew Miller,1.4549914146182013
34291,Bill Evans,Bruce Hornsby,2.9099828292364025
34292,Bill Evans,David Benoit,1.2840254166877414
34293,Bill Evans,George Shearing,1.4190675485932571
34294,Bill Evans,Wynton Kelly,1.0
34295,Bill Evans,Dave Grusin,1.1331484530668263
34296,Bill Evans,Gary Burton,1.1331484530668263
34297,Bill Evans,Stanley Clarke,1.1331484530668263
34298,Bill Evans,Joe Sample,1.1331484530668263
34299,Bill Evans,Jane Monheit,3.7364919148644447
34300,Bill Evans,Marian McPartland,1.191246216612358
34301,Bill Evans,Liz Story,2.9099828292364025
34302,Bill Evans,Norah Jones,3.7364919148644447
34303,Bill Evans,Astrud Gilberto,2.2662969061336526
34304,Bill Evans,Brad Mehldau,1.6487212707001282
34305,Bill Evans,George Winston,2.568050833375483
34306,Bill Evans,Herbie Hancock,1.1331484530668263
34307,Bill Evans,Robert Glasper Experiment,3.7364919148644447
34308,Ian Tyson,Blue Rodeo,2.568050833375483
34309,Ian Tyson,Neil Young,2.0
34310,Ian Tyson,Tom Russell,2.2662969061336526
34311,Ian Tyson,Dave Alvin,2.2662969061336526
34312,Ian Tyson,Corb Lund,1.4549914146182013
34313,Badly Drawn Boy,Youth Group,1.1331484530668263
34314,Badly Drawn Boy,The Weepies,1.1331484530668263
34315,Badly Drawn Boy,Gnarls Barkley,2.2662969061336526
34316,Bobby Timmons,Les McCann,1.1331484530668263
34317,Bobby Timmons,Gene Harris,1.0
34318,Baden Powell,Sergio Mendes,2.0
34319,Baden Powell,Chico Buarque,2.0
34320,Baden Powell,Gal Costa,1.0
34321,Baden Powell,EdÃº Lobo,1.0
34322,Baden Powell,Toninho Horta,2.2662969061336526
34323,Backstreet Boys,B*Witched,1.0
34324,Backstreet Boys,Westlife,1.0
34325,Backstreet Boys,S Club 7,1.0
34326,Backstreet Boys,Jennifer Lopez,1.0
34327,Backstreet Boys,*NSYNC,1.0
34328,Backstreet Boys,Jonas Brothers,1.1331484530668263
34329,Backstreet Boys,Britney Spears,1.0
34330,Backstreet Boys,Enrique Iglesias,2.0
34331,Backstreet Boys,Dream,1.0
34332,Backstreet Boys,Jesse McCartney,1.0
34333,Backstreet Boys,Aaron Carter,1.0
34334,Backstreet Boys,One Direction,1.2840254166877414
34335,Backstreet Boys,Chris Lane,2.568050833375483
34336,Backstreet Boys,Cloves,1.2840254166877414
34337,The Collins Kids,Tanya Tucker,2.568050833375483
34338,The Collins Kids,The Cramps,1.2840254166877414
34339,The Collins Kids,Stray Cats,1.4549914146182013
34340,The Collins Kids,The Cowsills,1.1331484530668263
34341,The Collins Kids,X,1.2840254166877414
34342,Jimmy McPartland,Ruby Braff,1.1331484530668263
34343,Keith Emerson,Howard Jones,1.2840254166877414
34344,Bobby Vinton,Julio Iglesias,1.1331484530668263
34345,Bobby Vinton,Christopher Cross,2.568050833375483
34346,Bobby Vinton,Josh Groban,1.8682459574322223
34347,Bobby Vinton,"Harry Connick, Jr.",1.2840254166877414
34348,The Get Up Kids,Silverstein,1.1331484530668263
34349,The Get Up Kids,Hawthorne Heights,1.1331484530668263
34350,The Get Up Kids,Taking Back Sunday,1.0
34351,The Get Up Kids,Fall Out Boy,1.1331484530668263
34352,The Get Up Kids,Funeral for a Friend,1.1331484530668263
34353,The Get Up Kids,The Academy Is...,1.1331484530668263
34354,The Get Up Kids,Matchbook Romance,1.0
34355,The Get Up Kids,Midtown,1.0
34356,The Get Up Kids,The Starting Line,1.0
34357,The Get Up Kids,Motion City Soundtrack,1.0
34358,The Get Up Kids,Cute Is What We Aim For,1.1331484530668263
34359,The Get Up Kids,Jack's Mannequin,1.1331484530668263
34360,The Get Up Kids,Yellowcard,1.0
34361,The Get Up Kids,All Time Low,1.1331484530668263
34362,The Get Up Kids,Hellogoodbye,1.1331484530668263
34363,The Get Up Kids,The Wonder Years,1.1331484530668263
34364,The Get Up Kids,The Cab,1.1331484530668263
34365,Commodores,Terence Trent D'Arby,1.2840254166877414
34366,Commodores,Boyz II Men,1.2840254166877414
34367,Commodores,Faith No More,2.568050833375483
34368,Commodores,Maze,1.1331484530668263
34369,Commodores,Atlantic Starr,1.1331484530668263
34370,Commodores,Breakwater,1.1331484530668263
34371,Commodores,Tony! Toni! TonÃ©!,1.2840254166877414
34372,Commodores,Shalamar,1.1331484530668263
34373,Commodores,Whitney Houston,1.2840254166877414
34374,Commodores,The Pointer Sisters,1.1331484530668263
34375,Commodores,Mint Condition,1.2840254166877414
34376,Commodores,Alice Smith,1.6487212707001282
34377,Commodores,Morris Day,1.2840254166877414
34378,The Go-Betweens,Sleater-Kinney,1.1331484530668263
34379,The Go-Betweens,The Clientele,1.1331484530668263
34380,The Go-Betweens,Ivy,1.1331484530668263
34381,The Go-Betweens,The La's,1.0
34382,The Go-Betweens,Spoon,1.1331484530668263
34383,The Go-Betweens,Luna,1.1331484530668263
34384,The Go-Betweens,Richard Hawley,1.1331484530668263
34385,The Go-Betweens,Midnight Oil,1.191246216612358
34386,The Go-Betweens,The Wedding Present,1.0
34387,The Go-Betweens,Edwyn Collins,1.0
34388,The Go-Betweens,Yo La Tengo,1.0
34389,The Go-Betweens,Beth Orton,1.1331484530668263
34390,The Go-Betweens,Badly Drawn Boy,1.1331484530668263
34391,The Go-Go's,Shonen Knife,1.1331484530668263
34392,The Go-Go's,No Doubt,1.1331484530668263
34393,The Go-Go's,The Primitives,1.1331484530668263
34394,The Go-Go's,The Lemonheads,1.1331484530668263
34395,The Go-Go's,The Donnas,1.2840254166877414
34396,The Go-Go's,Bananarama,1.1331484530668263
34397,Bolt Thrower,Paradise Lost,1.1331484530668263
34398,Bolt Thrower,Amon Amarth,1.1331484530668263
34399,The Isley Brothers,Tower of Power,1.1331484530668263
34400,The Isley Brothers,"Blood, Sweat & Tears",2.2662969061336526
34401,The Isley Brothers,Bloodstone,1.1331484530668263
34402,The Isley Brothers,The Chambers Brothers,1.0
34403,The Isley Brothers,Babyface,1.2840254166877414
34404,The Isley Brothers,The Gap Band,1.1331484530668263
34405,The Isley Brothers,The Jackson 5,1.1331484530668263
34406,The Isley Brothers,Kem,1.8682459574322223
34407,The Isley Brothers,Chic,1.2840254166877414
34408,The Isley Brothers,Boyz II Men,1.4549914146182013
34409,The Isley Brothers,Lakeside,1.2840254166877414
34410,The Isley Brothers,"Earth, Wind & Fire",1.1331484530668263
34411,The Isley Brothers,Dobie Gray,1.1331484530668263
34412,The Isley Brothers,Funkadelic,1.1331484530668263
34413,The Isley Brothers,John Mellencamp,2.568050833375483
34414,The Isley Brothers,John Lennon,2.0
34415,The Isley Brothers,Rod Stewart,2.2662969061336526
34416,The Isley Brothers,Jimmy Cliff,2.2662969061336526
34417,The Isley Brothers,Rufus,1.1331484530668263
34418,The Isley Brothers,K-Ci & JoJo,1.6487212707001282
34419,The Isley Brothers,R. Kelly,1.6487212707001282
34420,The Isley Brothers,Peter Tosh,2.2662969061336526
34421,The Isley Brothers,Jimi Hendrix,2.2662969061336526
34422,The Isley Brothers,Prince,1.2840254166877414
34423,The Isley Brothers,Ohio Players,1.0
34424,The Isley Brothers,Michael Jackson,1.1331484530668263
34425,The Isley Brothers,The Whispers,1.1331484530668263
34426,The Isley Brothers,The Rascals,2.2662969061336526
34427,The Isley Brothers,Bruce Springsteen,2.568050833375483
34428,The Isley Brothers,The Spinners,1.0
34429,The Isley Brothers,Aaliyah,1.6487212707001282
34430,The Isley Brothers,The Brothers Johnson,1.1331484530668263
34431,The Isley Brothers,Troop,1.4549914146182013
34432,The Isley Brothers,The Beatles,2.2662969061336526
34433,The Isley Brothers,Commodores,1.1331484530668263
34434,The Isley Brothers,Keith Sweat,1.4549914146182013
34435,The Isley Brothers,Kool & the Gang,1.1331484530668263
34436,The Isley Brothers,Tony! Toni! TonÃ©!,1.4549914146182013
34437,The Isley Brothers,Toots & the Maytals,2.2662969061336526
34438,The Isley Brothers,Lyres,2.9099828292364025
34439,The Isley Brothers,The Style Council,2.9099828292364025
34440,The Isley Brothers,The Time,1.4549914146182013
34441,The Isley Brothers,Cameo,1.2840254166877414
34442,The Isley Brothers,Calvin Richardson,1.6487212707001282
34443,The Isley Brothers,Donell Jones,1.6487212707001282
34444,The Isley Brothers,112,1.6487212707001282
34445,Keith Sweat,All-4-One,1.1331484530668263
34446,Keith Sweat,SisqÃ³,1.1331484530668263
34447,Keith Sweat,Silk,1.1331484530668263
34448,Keith Sweat,Kelly Price,1.1331484530668263
34449,Keith Sweat,Joe,1.1331484530668263
34450,Keith Sweat,Basic Black,1.1331484530668263
34451,Keith Sweat,Jagged Edge,1.1331484530668263
34452,Keith Sweat,Jodeci,1.1331484530668263
34453,Keith Sweat,Faith Evans,1.1331484530668263
34454,Keith Sweat,Dru Hill,1.1331484530668263
34455,Keith Sweat,Changing Faces,1.1331484530668263
34456,Keith Sweat,Jamie Foxx,1.1331484530668263
34457,Keith Sweat,Jesse Powell,1.1331484530668263
34458,Keith Sweat,Usher,1.1331484530668263
34459,Keith Sweat,R. Kelly,1.1331484530668263
34460,Keith Sweat,SWV,1.1331484530668263
34461,Keith Sweat,Ginuwine,1.1331484530668263
34462,Keith Sweat,Jaheim,1.1331484530668263
34463,Keith Sweat,Tyrese,1.1331484530668263
34464,Keith Sweat,Horace Brown,1.1331484530668263
34465,Keith Sweat,Maxwell,1.1331484530668263
34466,Keith Sweat,Montell Jordan,1.1331484530668263
34467,Keith Sweat,112,1.1331484530668263
34468,Keith Sweat,Jeremih,1.2840254166877414
34469,Keith Sweat,Eric Bellinger,1.4549914146182013
34470,Keith Richards,Southern Culture on the Skids,1.2840254166877414
34471,Keith Richards,Slash,1.2840254166877414
34472,Keith Richards,The Black Crowes,1.4549914146182013
34473,Keith Richards,Chris Rea,1.1331484530668263
34474,Keith Richards,Chrissie Hynde,1.1331484530668263
34475,Keith Richards,Ry Cooder,1.0
34476,Keith Richards,Free,1.0
34477,Keith Richards,Johnny Thunders,1.1331484530668263
34478,Keith Richards,The Replacements,1.1331484530668263
34479,Keith Richards,Alejandro Escovedo,1.1331484530668263
34480,Keith Richards,Stevie Ray Vaughan,1.1331484530668263
34481,Keith Richards,The Georgia Satellites,1.2840254166877414
34482,Keith Richards,Dave Alvin,1.1331484530668263
34483,Keith Richards,Mark Knopfler,1.2840254166877414
34484,Keith Richards,The White Stripes,1.4549914146182013
34485,Bohannon,Talking Heads,2.0
34486,Bohannon,ESG,1.0
34487,The Heartbeats,Carole King,2.0
34488,Billy Dean,Andy Griggs,1.1331484530668263
34489,Billy Dean,Keith Urban,1.1331484530668263
34490,Billy Cobham,The Mars Volta,3.2974425414002564
34491,Billy Cobham,Bill Bruford,2.0
34492,Billy Cobham,Massive Attack,2.568050833375483
34493,Billy Cobham,Peter Erskine,1.1331484530668263
34494,The Ides of March,Chicago,1.0
34495,The Ides of March,REO Speedwagon,1.0
34496,Kenny Dorham,Chet Baker,1.1331484530668263
34497,Kenny Dorham,Lee Morgan,1.2840254166877414
34498,Kenny Dorham,Art Farmer,1.1331484530668263
34499,Kenny Dorham,Woody Shaw,1.2840254166877414
34500,Kenny Dorham,Wynton Marsalis,1.6487212707001282
34501,Billy Taylor,Ahmad Jamal,1.1331484530668263
34502,Ian Matthews,Vetiver,1.6487212707001282
34503,Ian Matthews,Devendra Banhart,1.6487212707001282
34504,Ian Matthews,Fleet Foxes,1.6487212707001282
34505,Ian Matthews,Laura Marling,1.6487212707001282
34506,INXS,Smash Mouth,1.2840254166877414
34507,INXS,Boyzone,1.2840254166877414
34508,INXS,Westlife,1.2840254166877414
34509,INXS,Robbie Williams,1.2840254166877414
34510,INXS,Maroon 5,1.2840254166877414
34511,INXS,No Doubt,1.1331484530668263
34512,INXS,Matchbox Twenty,1.2840254166877414
34513,INXS,Sugar Ray,1.2840254166877414
34514,INXS,ManÃ¡,2.2662969061336526
34515,INXS,Savage Garden,1.2840254166877414
34516,INXS,Third Eye Blind,1.2840254166877414
34517,INXS,Tonic,1.2840254166877414
34518,INXS,Daniel Bedingfield,1.4549914146182013
34519,INXS,P!nk,1.2840254166877414
34520,INXS,The 1975,1.4549914146182013
34521,INXS,R5,1.6487212707001282
34522,Kid Koala,Mark Ronson,2.0
34523,Billy May,Lalo Schifrin,1.2840254166877414
34524,BjÃ¶rk,Sleeping at Last,1.2840254166877414
34525,BjÃ¶rk,Sneaker Pimps,1.2840254166877414
34526,BjÃ¶rk,The Mars Volta,1.4549914146182013
34527,BjÃ¶rk,Blonde Redhead,1.2840254166877414
34528,BjÃ¶rk,Imogen Heap,1.2840254166877414
34529,BjÃ¶rk,Cornelius,1.2840254166877414
34530,BjÃ¶rk,Lamb,2.568050833375483
34531,BjÃ¶rk,Elisa,1.4549914146182013
34532,BjÃ¶rk,Arcade Fire,1.4549914146182013
34533,BjÃ¶rk,Lemon Jelly,2.568050833375483
34534,BjÃ¶rk,Jem,1.2840254166877414
34535,BjÃ¶rk,Regina Spektor,1.4549914146182013
34536,BjÃ¶rk,Ratatat,1.4549914146182013
34537,BjÃ¶rk,Ingrid Michaelson,1.4549914146182013
34538,BjÃ¶rk,Morcheeba,2.568050833375483
34539,BjÃ¶rk,Taken by Trees,1.4549914146182013
34540,BjÃ¶rk,Atlas Sound,1.4549914146182013
34541,BjÃ¶rk,The Knife,1.4549914146182013
34542,BjÃ¶rk,Yael NaÃ¯m,1.4549914146182013
34543,BjÃ¶rk,Ane Brun,1.4549914146182013
34544,BjÃ¶rk,Sia,1.4549914146182013
34545,BjÃ¶rk,Sigur RÃ³s,1.2840254166877414
34546,BjÃ¶rk,Kid Koala,2.568050833375483
34547,BjÃ¶rk,Ladytron,2.568050833375483
34548,BjÃ¶rk,Joanna Newsom,1.4549914146182013
34549,BjÃ¶rk,Evanescence,1.2840254166877414
34550,BjÃ¶rk,CocoRosie,1.4549914146182013
34551,BjÃ¶rk,MÃºm,2.568050833375483
34552,BjÃ¶rk,Alice Smith,2.9099828292364025
34553,BjÃ¶rk,Bat for Lashes,1.4549914146182013
34554,BjÃ¶rk,Animal Collective,1.2840254166877414
34555,BjÃ¶rk,MUTEMATH,1.4549914146182013
34556,BjÃ¶rk,Alanis Morissette,1.2840254166877414
34557,BjÃ¶rk,Goldfrapp,1.2840254166877414
34558,BjÃ¶rk,The Ting Tings,1.4549914146182013
34559,BjÃ¶rk,Ida Maria,1.4549914146182013
34560,BjÃ¶rk,Ellie Goulding,1.4549914146182013
34561,BjÃ¶rk,Fever Ray,2.9099828292364025
34562,BjÃ¶rk,Grimes,1.6487212707001282
34563,BjÃ¶rk,Baths,2.9099828292364025
34564,BjÃ¶rk,Kimbra,1.6487212707001282
34565,BjÃ¶rk,Foxes,1.4549914146182013
34566,BjÃ¶rk,Elohim,1.6487212707001282
34567,Iced Earth,Within Temptation,1.1331484530668263
34568,Iced Earth,Trivium,1.2840254166877414
34569,Iced Earth,Nightwish,1.1331484530668263
34570,The Jesters,Harold Melvin & the Blue Notes,1.0
34571,Jimmy Rogers,Slim Harpo,1.0
34572,Jimmy Rogers,Bo Diddley,2.382492433224716
34573,Jimmy Rogers,Freddie King,1.0
34574,Jimmy Rogers,Eric Clapton,2.2662969061336526
34575,Jimmy Rogers,Otis Rush,1.0
34576,Jimmy Rogers,Buddy Guy,1.0
34577,Little Jimmy Scott,Jon Hassell,2.568050833375483
34578,Little Jimmy Scott,Horace Andy,2.568050833375483
34579,Little Jimmy Scott,Lou Reed,2.0
34580,Little Jimmy Scott,Johnny Mathis,1.0
34581,Little Jimmy Scott,Diana Krall,2.9099828292364025
34582,Little Jimmy Scott,Little Anthony & the Imperials,2.0
34583,Little Jimmy Scott,Screamin' Jay Hawkins,2.0
34584,Little Jimmy Scott,Marvin Gaye,2.0
34585,Little Jimmy Scott,Pink Martini,3.2974425414002564
34586,Little Jimmy Scott,Nancy Wilson,1.0
34587,Little Jimmy Scott,Art Garfunkel,2.0
34588,Little Jimmy Scott,Bryan Ferry,2.568050833375483
34589,Little Jimmy Scott,Aaron Neville,2.2662969061336526
34590,Little Jimmy Scott,Willie Nelson,2.0
34591,Little Jimmy Scott,Al Green,2.2662969061336526
34592,Little Jimmy Scott,Tom Waits,2.568050833375483
34593,Little Jimmy Scott,Frankie Valli,2.0
34594,Little Jimmy Scott,Joe Sample,2.2662969061336526
34595,King Diamond,The Darkness,1.4549914146182013
34596,King Diamond,Destruction,1.1331484530668263
34597,King Diamond,Venom,1.0
34598,King Diamond,Danzig,1.1331484530668263
34599,Illinois Jacquet,Stanley Turrentine,1.1331484530668263
34600,Illinois Jacquet,The J.B.'s,2.568050833375483
34601,Illinois Jacquet,King Curtis,2.2662969061336526
34602,Illinois Jacquet,Jimmy Witherspoon,2.0
34603,Illinois Jacquet,Benny Golson,1.1331484530668263
34604,Illinois Jacquet,Gene Ammons,1.0
34605,Illinois Jacquet,"Eddie ""Lockjaw"" Davis",1.0
34606,Illinois Jacquet,Charlie Parker,1.191246216612358
34607,Illinois Jacquet,The Memphis Horns,2.568050833375483
34608,Illinois Jacquet,Albert Ayler,1.2840254166877414
34609,Illinois Jacquet,Clarence Clemons,2.9099828292364025
34610,The Left Banke,The Apples in Stereo,1.4549914146182013
34611,The Left Banke,Beulah,1.4549914146182013
34612,The Left Banke,The House of Love,1.2840254166877414
34613,The Left Banke,Electric Light Orchestra,1.1331484530668263
34614,The Left Banke,Gentle Giant,1.1331484530668263
34615,The Left Banke,Elliott Smith,1.2840254166877414
34616,The Left Banke,Sam Phillips,1.2840254166877414
34617,The Left Banke,Jon Brion,1.4549914146182013
34618,The Left Banke,Jens Lekman,1.6487212707001282
34619,The Left Banke,Matthew Sweet,1.2840254166877414
34620,The Left Banke,The Sundays,1.2840254166877414
34621,The Left Banke,Sufjan Stevens,1.4549914146182013
34622,The Left Banke,Caribou,1.6487212707001282
34623,The Left Banke,Aimee Mann,1.2840254166877414
34624,The Left Banke,XTC,1.1331484530668263
34625,The Left Banke,The Association,1.0
34626,The Left Banke,Colin Blunstone,1.0
34627,The Left Banke,The Millennium,1.0
34628,The Left Banke,Powderfinger,1.4549914146182013
34629,The Left Banke,The Olivia Tremor Control,1.4549914146182013
34630,The Left Banke,The Smithereens,1.2840254166877414
34631,Bono,Eddie Vedder,1.0
34632,Bono,Dave Matthews Band,1.1331484530668263
34633,King Sunny Ade,Paul Simon,2.382492433224716
34634,King Sunny Ade,Baaba Maal,1.2840254166877414
34635,King Sunny Ade,Talking Heads,2.2662969061336526
34636,King Sunny Ade,Trey Anastasio,2.568050833375483
34637,King's X,Collective Soul,1.1331484530668263
34638,King's X,Third Day,2.2662969061336526
34639,Black Sabbath,Soundgarden,1.2840254166877414
34640,Black Sabbath,Pantera,1.2840254166877414
34641,Black Sabbath,System of a Down,1.4549914146182013
34642,Black Sabbath,Papa Roach,1.4549914146182013
34643,Black Sabbath,Alice in Chains,1.2840254166877414
34644,Black Sabbath,Spinal Tap,2.568050833375483
34645,Black Sabbath,Tenacious D,1.4549914146182013
34646,Black Sabbath,Paradise Lost,1.4549914146182013
34647,Black Sabbath,Tad,1.2840254166877414
34648,Black Sabbath,Sleep,1.4549914146182013
34649,Black Sabbath,Slayer,1.2840254166877414
34650,Black Sabbath,Skin Yard,1.2840254166877414
34651,Black Sabbath,Tesla,1.2840254166877414
34652,Black Sabbath,Sodom,1.2840254166877414
34653,Black Sabbath,Shonen Knife,1.2840254166877414
34654,Black Sabbath,Smashing Pumpkins,1.2840254166877414
34655,Black Sabbath,Audioslave,1.6487212707001282
34656,Black Sabbath,Atreyu,1.4549914146182013
34657,Black Sabbath,Soulfly,1.4549914146182013
34658,Black Sabbath,Blue Ã–yster Cult,1.0
34659,Black Sabbath,Body Count,1.2840254166877414
34660,Black Sabbath,Killing Joke,1.1331484530668263
34661,Black Sabbath,Kiss,1.1331484530668263
34662,Black Sabbath,Bongzilla,1.4549914146182013
34663,Black Sabbath,Wolfmother,1.6487212707001282
34664,Black Sabbath,Chevelle,1.4549914146182013
34665,Black Sabbath,Black Flag,1.1331484530668263
34666,Black Sabbath,Black Label Society,1.4549914146182013
34667,Black Sabbath,Biohazard,1.2840254166877414
34668,Black Sabbath,Iron Maiden,1.1331484530668263
34669,Black Sabbath,L7,1.2840254166877414
34670,Black Sabbath,Coheed and Cambria,1.6487212707001282
34671,Black Sabbath,Corrosion of Conformity,1.2840254166877414
34672,Black Sabbath,Crowbar,1.2840254166877414
34673,Black Sabbath,Korn,1.4549914146182013
34674,Black Sabbath,Faith No More,1.2840254166877414
34675,Black Sabbath,The Cult,1.2840254166877414
34676,Black Sabbath,Dokken,1.1331484530668263
34677,Black Sabbath,The Darkness,1.6487212707001282
34678,Black Sabbath,Bathory,1.2840254166877414
34679,Black Sabbath,Clutch,1.4549914146182013
34680,Black Sabbath,Discharge,1.1331484530668263
34681,Black Sabbath,Dope,1.4549914146182013
34682,Black Sabbath,Gov't Mule,1.4549914146182013
34683,Black Sabbath,Electric Wizard,1.4549914146182013
34684,Black Sabbath,Twisted Sister,1.1331484530668263
34685,Black Sabbath,Fear Factory,1.2840254166877414
34686,Black Sabbath,Downset,1.4549914146182013
34687,Black Sabbath,Disturbed,1.4549914146182013
34688,Black Sabbath,Staind,1.4549914146182013
34689,Black Sabbath,Foo Fighters,1.4549914146182013
34690,Black Sabbath,Voivod,1.2840254166877414
34691,Black Sabbath,Flipper,1.1331484530668263
34692,Black Sabbath,Celtic Frost,1.2840254166877414
34693,Black Sabbath,Def Leppard,1.1331484530668263
34694,Black Sabbath,Gene Simmons,1.0
34695,Black Sabbath,Rush,1.0
34696,Black Sabbath,Dinosaur Jr.,1.2840254166877414
34697,Black Sabbath,Vision of Disorder,1.4549914146182013
34698,Black Sabbath,Machine Head,1.4549914146182013
34699,Black Sabbath,Dead Meadow,1.4549914146182013
34700,Black Sabbath,John Frusciante,1.2840254166877414
34701,Black Sabbath,Rob Zombie,1.4549914146182013
34702,Black Sabbath,Judas Priest,1.0
34703,Black Sabbath,Low,1.4549914146182013
34704,Black Sabbath,Diamond Head,1.2840254166877414
34705,Black Sabbath,Widespread Panic,1.2840254166877414
34706,Black Sabbath,Saxon,1.1331484530668263
34707,Black Sabbath,Van Halen,1.1331484530668263
34708,Black Sabbath,Dio,1.2840254166877414
34709,Black Sabbath,Rollins Band,1.2840254166877414
34710,Black Sabbath,Saint Vitus,1.2840254166877414
34711,Black Sabbath,Poison the Well,1.4549914146182013
34712,Black Sabbath,Possessed,1.2840254166877414
34713,Black Sabbath,Scorpions,1.0
34714,Black Sabbath,Lita Ford,1.1331484530668263
34715,Black Sabbath,Pentagram,1.1331484530668263
34716,Black Sabbath,Screaming Trees,1.2840254166877414
34717,Black Sabbath,QueensrÃ¿che,1.2840254166877414
34718,Black Sabbath,Venom,1.1331484530668263
34719,Black Sabbath,Jerry Cantrell,1.2840254166877414
34720,Black Sabbath,Ratt,1.2840254166877414
34721,Black Sabbath,Mercyful Fate,1.2840254166877414
34722,Black Sabbath,Melvins,1.2840254166877414
34723,Black Sabbath,Nirvana,1.2840254166877414
34724,Black Sabbath,Primus,1.4549914146182013
34725,Black Sabbath,Napalm Death,1.2840254166877414
34726,Black Sabbath,Queens of the Stone Age,1.4549914146182013
34727,Black Sabbath,Mastodon,1.4549914146182013
34728,Black Sabbath,Neurosis,1.2840254166877414
34729,Black Sabbath,Opeth,1.4549914146182013
34730,Black Sabbath,Megadeth,1.2840254166877414
34731,Black Sabbath,Ministry,1.2840254166877414
34732,Black Sabbath,Overkill,1.2840254166877414
34733,Black Sabbath,Minor Threat,1.2840254166877414
34734,Black Sabbath,Ozzy Osbourne,1.0
34735,Black Sabbath,Metallica,1.2840254166877414
34736,Black Sabbath,A Perfect Circle,1.4549914146182013
34737,Black Sabbath,Wipers,1.1331484530668263
34738,Black Sabbath,Three Days Grace,1.4549914146182013
34739,Black Sabbath,Anthrax,1.2840254166877414
34740,Black Sabbath,Monster Magnet,1.2840254166877414
34741,Black Sabbath,MÃ¶tley CrÃ¼e,1.2840254166877414
34742,Black Sabbath,MotÃ¶rhead,1.1331484530668263
34743,Black Sabbath,Mother Love Bone,1.2840254166877414
34744,Black Sabbath,Mudhoney,1.2840254166877414
34745,Black Sabbath,My Morning Jacket,1.4549914146182013
34746,Black Sabbath,Bruce Dickinson,1.1331484530668263
34747,Black Sabbath,Magnus Karlsson,1.4549914146182013
34748,Black Sabbath,Hellyeah,1.6487212707001282
34749,Black Sabbath,Candlebox,1.4549914146182013
34750,Black Sabbath,Cannibal Corpse,1.2840254166877414
34751,Black Sabbath,Godflesh,1.2840254166877414
34752,Black Sabbath,Helmet,1.2840254166877414
